id	name	lat_lon	env_broad_scale	env_broad_scale_label	env_local_scale	env_local_scale_label	env_medium	env_medium_label	geo_loc_name	collection_date	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	depth	add_date	community	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	subsurface_depth	host_name
gold:Gb0156555	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera3	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.31.21.183000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera3	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156556	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera4	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.31.36.718000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera4	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156557	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera5	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.31.52.811000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera5	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156558	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera6	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.32.08.269000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera6	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156559	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera7	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.32.24.081000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera7	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156560	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera8	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.32.39.960000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera8	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156561	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera9	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.32.55.729000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera9	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156562	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera10	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.33.11.241000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera10	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156563	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera11	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.33.26.990000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera11	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156564	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera12	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.33.42.443000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera12	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156565	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera13	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.33.58.540000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera13	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156566	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera14	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.34.14.410000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera14	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156567	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera15	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.34.30.192000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera15	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156568	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera16	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.34.45.762000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera16	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156569	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera17	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.35.01.487000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera17	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156570	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera18	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.35.17.351000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera18	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.25.000000000 PM	soil metagenome	forest soil		
gold:Gb0156571	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera19	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.35.33.054000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera19	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156572	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera20	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.35.48.575000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera20	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156573	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera21	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.36.04.073000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera21	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156574	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera22	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.36.19.794000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera22	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156575	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera23	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.36.35.486000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera23	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156576	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera24	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.36.50.897000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera24	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156577	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera25	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.37.06.767000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera25	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156578	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera26	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.37.22.482000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera26	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156579	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera27	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.37.37.872000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera27	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156580	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera28	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.37.54.497000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera28	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156581	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera29	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.38.10.013000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera29	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156582	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera30	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.38.32.006000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera30	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.25.000000000 PM	soil metagenome	forest soil		
gold:Gb0156583	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera31	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.38.53.345000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera31	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156584	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera32	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.39.12.385000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera32	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
gold:Gb0156585	Enriched cells from forest soil in Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Alteio_BWOrgControl_Nextera33	42.48 -72.1787	ENVO:01000174	forest biome	ENVO:01000159	obsolete organic feature	ENVO:00002261	forest soil	USA: Massachusetts	2017-05-24	Environmental	Terrestrial	Soil	Unclassified	Forest Soil		28-JUL-17 03.39.30.717000000 PM	enriched cells	soil	Alteio_BWOrgControl_Nextera33	Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States	08-JAN-20 02.49.23.000000000 PM	soil metagenome	forest soil		
